,Year,Shares,Fuel,Weight (kg),Engine effect (kW),Prices (2015-DKK),key,Cost/km (DKK),Make,Fuel-size segment,kmL,Benzin,Diesel,El
192,2007,0.000176931,Diesel,1820,66.0,195166.4753,hyundai-i30-2007-Diesel,0.485915493,hyundai,DieselSmall,21.2,0,1,0
193,2007,0.000164293,Benzin,2030,173.0,276684.271,hyundai-sonata-2007-Benzin,0.9272,hyundai,BenzinLarge,12.5,1,0,0
194,2007,0.00012559,Benzin,1720,90.0,195166.4753,hyundai-i30-2007-Benzin,0.706707317,hyundai,BenzinSmall,16.4,1,0,0
195,2007,0.000117296,Benzin,1945,115.0,328351.3203,chevrolet-epica-2007-Benzin,0.95,chevrolet,BenzinLarge,12.2,1,0,0
196,2007,0.000116901,Diesel,1935,74.0,258369.69,opel-meriva-2007-Diesel,0.5390625,opel,DieselSmall,20.0,0,1,0
197,2007,0.000116506,Benzin,2160,147.0,691740.5281,volvo-s80-2007-Benzin,1.147524752,volvo,BenzinLarge,10.1,1,0,0
198,2007,0.000115716,Benzin,1830,104.0,369003.4443,nissan-qashqai-2007-Benzin,0.777852349,nissan,BenzinSmall,12.3,1,0,0
199,2007,0.000113347,Diesel,2225,81.0,299090.7003,mazda-5-2007-Diesel,0.650943396,mazda,DieselLarge,15.9,0,1,0
200,2007,0.000111372,Diesel,1868,77.0,286762.3421,seat-leon-2007-Diesel,0.5175,seat,DieselSmall,17.2,0,1,0
201,2007,0.000103868,Diesel,1650,66.0,204125.1435,ford-fusion-2007-Diesel,0.466216216,ford,DieselSmall,22.2,0,1,0
202,2007,0.000103078,Diesel,2085,78.0,369003.4443,nissan-qashqai-2007-Diesel,0.80859375,nissan,DieselLarge,18.5,0,1,0
203,2007,9.64e-05,Diesel,1625,50.0,142350.1722,ford-fiesta-2007-Diesel,0.455947137,ford,DieselSmall,22.7,0,1,0
204,2007,9.52e-05,Benzin,1650,110.0,193838.1171,seat-ibiza-2007-Benzin,0.90546875,seat,BenzinSmall,14.5,1,0,0
205,2007,8.93e-05,Benzin,1515,88.0,327324.9139,mini-cooper-2007-Benzin,0.673837209,mini,BenzinSmall,13.7,1,0,0
206,2007,8.77e-05,Benzin,1975,103.0,559127.4397,volvo-s60-2007-Benzin,1.016666667,volvo,BenzinLarge,10.5,1,0,0
207,2007,8.41e-05,Diesel,1650,81.0,143269.8048,kia-rio-2007-Diesel,0.466216216,kia,DieselSmall,22.2,0,1,0
208,2007,8.37e-05,Benzin,1944,75.0,294784.1561,seat-toledo-2007-Benzin,0.891538462,seat,BenzinLarge,13.0,1,0,0
209,2007,8.29e-05,Benzin,1680,147.0,737311.1366,audi-tt-2007-Benzin,0.891538462,audi,BenzinSmall,12.8,1,0,0
210,2007,7.98e-05,Diesel,2505,0.0,577632.6062,ford-galaxy-2007-Diesel,0.672077922,ford,DieselLarge,15.3,0,1,0
211,2007,7.62e-05,Benzin,2030,114.0,481000.0,honda-accord-2007-Benzin,0.999137931,honda,BenzinLarge,11.1,1,0,0
212,2007,6.16e-05,Diesel,2545,240.0,2131862.227,audi-a8-2007-Diesel,0.976415094,audi,DieselLarge,10.4,0,1,0
213,2007,5.85e-05,Benzin,1775,80.0,207795.6372,peugeot-partner-2007-Benzin,0.858518519,peugeot,BenzinSmall,13.3,1,0,0
214,2007,5.81e-05,Diesel,1960,132.0,402865.6716,volvo-v50-2007-Diesel,0.601744186,volvo,DieselSmall,20.0,0,1,0
215,2007,5.73e-05,Benzin,1750,77.0,250287.0264,subaru-impreza-2007-Benzin,0.91984127,subaru,BenzinSmall,13.3,1,0,0
216,2007,5.33e-05,Benzin,2540,331.0,2457024.11,audi-s8-2007-Benzin,1.545333333,audi,BenzinLarge,7.5,1,0,0
217,2007,4.9e-05,Benzin,1860,309.0,2578028.703,audi-r8-2007-Benzin,1.704411765,audi,BenzinLarge,7.4,1,0,0
218,2007,4.82e-05,Diesel,2110,176.0,864522.3881,audi-a5-2007-Diesel,0.680921053,audi,DieselLarge,13.9,0,1,0
219,2007,4.15e-05,Benzin,2600,320.0,1849437.428,audi-s6-2007-Benzin,1.545333333,audi,BenzinLarge,7.5,1,0,0
220,2007,4.07e-05,Benzin,2019,220.0,822754.3054,ford-mustang-2007-Benzin,1.273626374,ford,BenzinLarge,9.3,1,0,0
221,2007,1.46e-05,Benzin,2380,373.0,2818311.137,bmw-m6-2007-Benzin,1.704411765,bmw,BenzinLarge,6.8,1,0,0
222,2007,3.99e-05,Benzin,2415,107.0,577632.6062,ford-galaxy-2007-Benzin,0.95,ford,BenzinLarge,12.2,1,0,0
223,2007,3.87e-05,Diesel,2103,103.0,432838.1171,skoda-superb-2007-Diesel,0.663461538,skoda,DieselLarge,15.9,0,1,0
224,2007,3.83e-05,Diesel,2355,160.0,1120177.956,bmw-x3-2007-Diesel,0.796153846,bmw,DieselLarge,13.9,0,1,0
225,2007,3.67e-05,Benzin,2135,106.0,339797.9334,kia-carens-2007-Benzin,0.942276423,kia,BenzinLarge,12.3,1,0,0
226,2007,3.24e-05,Benzin,1875,169.0,541927.6693,subaru-forester-2007-Benzin,1.073148148,subaru,BenzinLarge,9.5,1,0,0
227,2007,2.88e-05,Benzin,1975,118.0,419848.4501,mitsubishi-outlander-2007-Benzin,1.053636364,mitsubishi,BenzinLarge,9.9,1,0,0
228,2007,2.53e-05,Diesel,1890,103.0,309989.667,honda-civic-2007-Diesel,0.547619048,honda,DieselSmall,18.9,0,1,0
229,2007,0.000197468,Diesel,2955,173.0,1323995.408,bmw-x5-2007-Diesel,0.9,bmw,DieselLarge,11.5,0,1,0
230,2007,1.9e-05,Benzin,2625,232.0,1025052.813,volvo-xc90-2007-Benzin,1.545333333,volvo,BenzinLarge,7.5,1,0,0
231,2007,0.000204182,Benzin,1850,80.0,220420.2067,citron-berlingo-2007-Benzin,0.871428571,citron,BenzinLarge,13.5,1,0,0
232,2007,0.000216425,Diesel,1880,66.0,246842.7095,citron-berlingo-2007-Diesel,0.547619048,citron,DieselSmall,18.5,0,1,0
233,2007,0.001155582,Benzin,1200,50.0,120362.8014,citron-c1-2007-Benzin,0.534101382,citron,BenzinSmall,21.7,1,0,0
234,2007,0.000684029,Diesel,1500,80.0,225793.341,citron-c3-2007-Diesel,0.455947137,citron,DieselSmall,22.7,0,1,0
235,2007,0.000293042,Diesel,1944,100.0,373710.6774,citron-c5-2007-Diesel,0.559459459,citron,DieselSmall,18.5,0,1,0
236,2007,0.000323847,Diesel,2505,92.0,552812.8588,ford-s-max-2007-Diesel,0.663461538,ford,DieselLarge,15.6,0,1,0
237,2007,0.000201417,Benzin,2080,110.0,521237.6579,honda-cr-v-2007-Benzin,0.95,honda,BenzinLarge,12.3,1,0,0
238,2007,1.97e-05,Benzin,2010,129.0,559169.9196,cadillac-bls-2007-Benzin,1.044144144,cadillac,BenzinLarge,12.4,1,0,0
239,2007,4.3e-05,Diesel,2045,110.0,328351.3203,chevrolet-epica-2007-Diesel,0.631097561,chevrolet,DieselSmall,16.4,0,1,0
240,2007,1.86e-05,Benzin,1680,375.0,4470723.307,ferrari-f430-2007-Benzin,1.8109375,ferrari,BenzinSmall,5.6,1,0,0
241,2007,4.27e-05,Diesel,1970,103.0,481000.0,honda-accord-2007-Diesel,0.568681319,honda,DieselSmall,18.2,0,1,0
242,2007,0.000318713,Diesel,2900,136.0,516640.6429,kia-carnival-2007-Diesel,0.80859375,kia,DieselLarge,11.1,0,1,0
243,2007,4.82e-05,Diesel,1485,55.0,102556.8312,kia-picanto-2007-Diesel,0.455947137,kia,DieselSmall,23.7,0,1,0
244,2007,2.61e-05,Diesel,2510,103.0,574369.69,seat-alhambra-2007-Diesel,0.694630872,seat,DieselLarge,14.9,0,1,0
245,2007,0.000106238,Diesel,1250,40.0,118417.9104,toyota-aygo-2007-Diesel,0.424180328,toyota,DieselSmall,24.4,0,1,0
246,2007,3.67e-05,Benzin,2400,125.0,692446.6131,volvo-c70-2007-Benzin,1.317045455,volvo,BenzinLarge,11.2,1,0,0
247,2008,5.5e-05,Benzin,2080,309.0,1569643.729,bmw-m3-2008-Benzin,1.418518519,bmw,BenzinLarge,8.1,1,0,0
248,2008,3.93e-05,Diesel,2254,160.0,843235.2941,bmw-x3-2008-Diesel,0.683221477,bmw,DieselLarge,13.5,0,1,0
249,2008,0.00028814,Diesel,2755,173.0,1200887.902,bmw-x5-2008-Diesel,0.827642276,bmw,DieselLarge,12.3,0,1,0
250,2008,2e-05,Benzin,2840,225.0,1259873.474,bmw-x6-2008-Benzin,1.43625,bmw,BenzinLarge,8.0,1,0,0
251,2008,0.002016192,Benzin,1200,50.0,114409.545,toyota-aygo-2008-Benzin,0.529493088,toyota,BenzinSmall,21.7,1,0,0
252,2008,0.001283673,Diesel,1741,66.0,174238.6238,peugeot-207-2008-Diesel,0.458558559,peugeot,DieselSmall,20.0,0,1,0
253,2008,0.001162372,Diesel,1525,50.0,155372.919,peugeot-206-2008-Diesel,0.436909871,peugeot,DieselSmall,23.3,0,1,0
254,2008,0.001114872,Benzin,1485,76.0,155917.869,mazda-2-2008-Benzin,0.621081081,mazda,BenzinSmall,18.5,1,0,0
255,2008,0.001090534,Diesel,1655,59.0,142064.3729,skoda-fabia-2008-Diesel,0.417213115,skoda,DieselSmall,20.8,0,1,0
256,2008,0.001030079,Benzin,1350,48.0,105437.2919,kia-picanto-2008-Benzin,0.5745,kia,BenzinSmall,20.0,1,0,0
257,2008,0.001028509,Benzin,1190,50.0,110975.5827,peugeot-107-2008-Benzin,0.529493088,peugeot,BenzinSmall,21.7,1,0,0
258,2008,0.001019087,Benzin,1485,68.0,147602.6637,suzuki-swift-2008-Benzin,0.668023256,suzuki,BenzinSmall,17.2,1,0,0
259,2008,0.001017517,Benzin,1905,108.0,321864.5949,mazda-6-2008-Benzin,0.803496503,mazda,BenzinLarge,12.3,1,0,0
260,2008,0.001000245,Benzin,1585,63.0,142064.3729,skoda-fabia-2008-Benzin,0.679881657,skoda,BenzinSmall,16.9,1,0,0
261,2008,0.000978654,Diesel,2010,105.0,458412.8746,audi-a4-2008-Diesel,0.559340659,audi,DieselSmall,13.9,0,1,0
262,2008,0.000975121,Benzin,1545,66.0,150887.9023,opel-corsa-2008-Benzin,0.641899441,opel,BenzinSmall,17.9,1,0,0
263,2008,0.000803964,Diesel,1880,66.0,274693.6737,ford-focus-2008-Diesel,0.458558559,ford,DieselSmall,22.2,0,1,0
264,2008,0.000795328,Diesel,1695,55.0,150887.9023,opel-corsa-2008-Diesel,0.458558559,opel,DieselSmall,21.7,0,1,0
265,2008,0.000792187,Diesel,1525,66.0,187602.6637,toyota-yaris-2008-Diesel,0.458558559,toyota,DieselSmall,22.2,0,1,0
266,2008,0.000782373,Diesel,2170,129.0,371807.9911,ford-mondeo-2008-Diesel,0.620731707,ford,DieselLarge,14.1,0,1,0
267,2008,0.000751361,Benzin,1465,80.0,144280.7991,mitsubishi-colt-2008-Benzin,0.713664596,mitsubishi,BenzinSmall,16.7,1,0,0
268,2008,0.00069444,Benzin,1960,132.0,458412.8746,audi-a4-2008-Benzin,0.814893617,audi,BenzinLarge,14.1,1,0,0
269,2008,0.000673634,Diesel,2195,100.0,307340.7325,peugeot-407-2008-Diesel,0.609580838,peugeot,DieselLarge,16.7,0,1,0
270,2008,0.000648903,Diesel,1804,110.0,258589.3452,peugeot-308-2008-Diesel,0.458558559,peugeot,DieselSmall,19.6,0,1,0
271,2008,0.000647333,Diesel,1820,85.0,221968.9234,hyundai-i30-2008-Diesel,0.458558559,hyundai,DieselSmall,20.4,0,1,0
272,2008,0.000633985,Diesel,2010,77.0,286906.7703,skoda-octavia-2008-Diesel,0.575141243,skoda,DieselSmall,17.9,0,1,0
273,2008,0.000612002,Benzin,1820,95.0,397718.091,toyota-avensis-2008-Benzin,0.826618705,toyota,BenzinSmall,13.9,1,0,0
274,2008,0.000609647,Benzin,1305,51.0,158701.4428,fiat-500-2008-Benzin,0.58622449,fiat,BenzinSmall,19.6,1,0,0
275,2008,0.000609254,Benzin,1485,48.0,127630.4107,suzuki-splash-2008-Benzin,0.631318681,suzuki,BenzinSmall,18.2,1,0,0
276,2008,0.000591196,Benzin,1305,44.0,129075.4717,fiat-panda-2008-Benzin,0.631318681,fiat,BenzinSmall,18.2,1,0,0
277,2008,0.000544089,Diesel,1525,55.0,147602.6637,suzuki-swift-2008-Diesel,0.458558559,suzuki,DieselSmall,22.2,0,1,0
278,2008,0.000537023,Benzin,2035,95.0,290175.3607,toyota-corolla-2008-Benzin,0.883846154,toyota,BenzinLarge,14.5,1,0,0
279,2008,0.000513862,Diesel,1825,80.0,266360.7103,peugeot-307-2008-Diesel,0.509,peugeot,DieselSmall,20.0,0,1,0
280,2008,0.000302272,Diesel,1880,80.0,286011.0988,citron-berlingo-2008-Diesel,0.538624339,citron,DieselSmall,17.5,0,1,0
281,2008,0.000491093,Benzin,1250,38.0,103215.3163,chevrolet-matiz-2008-Benzin,0.5984375,chevrolet,BenzinSmall,19.2,1,0,0
282,2008,0.000486383,Benzin,1510,71.0,127631.5205,hyundai-getz-2008-Benzin,0.688023952,hyundai,BenzinSmall,18.2,1,0,0
283,2008,0.000471465,Benzin,1405,49.0,110983.3518,hyundai-i10-2008-Benzin,0.5745,hyundai,BenzinSmall,20.0,1,0,0
284,2008,0.00046597,Benzin,1737,70.0,174238.6238,peugeot-207-2008-Benzin,0.803496503,peugeot,BenzinSmall,15.4,1,0,0
285,2008,0.00045537,Benzin,2295,107.0,371807.9911,ford-mondeo-2008-Benzin,1.063888889,ford,BenzinLarge,12.7,1,0,0
286,2008,0.000409441,Benzin,2125,107.0,289132.0755,mazda-5-2008-Benzin,0.904724409,mazda,BenzinLarge,12.2,1,0,0
287,2008,0.000408656,Benzin,1480,64.0,187602.6637,toyota-yaris-2008-Benzin,0.688023952,toyota,BenzinSmall,13.9,1,0,0
288,2008,0.000408263,Benzin,1860,85.0,279490.566,opel-astra-2008-Benzin,0.755921053,opel,BenzinLarge,15.4,1,0,0
289,2008,0.000396879,Diesel,2155,110.0,367479.4673,opel-vectra-2008-Diesel,0.602366864,opel,DieselLarge,16.9,0,1,0
290,2008,0.000388635,Diesel,1970,93.0,397718.091,toyota-avensis-2008-Diesel,0.591860465,toyota,DieselSmall,16.9,0,1,0
291,2008,0.000375681,Benzin,1650,79.0,210865.7048,suzuki-sx4-2008-Benzin,0.781632653,suzuki,BenzinSmall,14.7,1,0,0
292,2008,0.00035566,Diesel,1920,85.0,216423.9734,kia-ceed-2008-Diesel,0.499019608,kia,DieselSmall,20.4,0,1,0
293,2008,0.000345846,Benzin,1750,103.0,277467.2586,honda-civic-2008-Benzin,0.755921053,honda,BenzinSmall,15.6,1,0,0
294,2008,0.000330929,Benzin,1650,79.0,198418.424,suzuki-liana-2008-Benzin,0.792413793,suzuki,BenzinSmall,14.5,1,0,0
295,2008,0.000304627,Benzin,1525,59.0,137610.4329,ford-fiesta-2008-Benzin,0.713664596,ford,BenzinSmall,16.9,1,0,0
296,2008,0.000303449,Benzin,1275,51.0,106128.7458,ford-ka-2008-Benzin,0.679881657,ford,BenzinSmall,16.9,1,0,0
297,2008,0.000297561,Diesel,1880,77.0,352697.0033,audi-a3-2008-Diesel,0.458558559,audi,DieselSmall,19.6,0,1,0
298,2008,0.000295206,Diesel,2195,88.0,418230.8546,opel-zafira-2008-Diesel,0.609580838,opel,DieselLarge,16.7,0,1,0
299,2008,0.000293635,Diesel,2510,176.0,683709.212,audi-a6-2008-Diesel,0.892982456,audi,DieselLarge,11.6,0,1,0
300,2008,0.000285392,Benzin,2100,106.0,588901.2209,volvo-v70-2008-Benzin,1.035135135,volvo,BenzinLarge,8.8,1,0,0
301,2008,0.000261838,Benzin,1950,118.0,286906.7703,skoda-octavia-2008-Benzin,0.755921053,skoda,BenzinLarge,15.2,1,0,0
302,2008,0.00026066,Diesel,1575,50.0,137610.4329,ford-fiesta-2008-Diesel,0.458558559,ford,DieselSmall,23.8,0,1,0
303,2008,0.000256735,Benzin,1750,91.0,280652.6082,toyota-auris-2008-Benzin,0.814893617,toyota,BenzinSmall,14.5,1,0,0
304,2008,0.000252417,Benzin,1503,62.0,149829.0788,chevrolet-aveo-2008-Benzin,0.631318681,chevrolet,BenzinSmall,18.2,1,0,0
305,2008,0.000244565,Benzin,1820,74.0,274693.6737,ford-focus-2008-Benzin,0.77114094,ford,BenzinSmall,14.9,1,0,0
306,2008,0.000243388,Benzin,1850,105.0,266368.4795,mitsubishi-lancer-2008-Benzin,0.883846154,mitsubishi,BenzinLarge,13.0,1,0,0
307,2008,0.000235144,Diesel,2085,78.0,364594.8946,nissan-qashqai-2008-Diesel,0.669736842,nissan,DieselLarge,18.2,0,1,0
308,2008,0.000234751,Benzin,1930,92.0,352697.0033,audi-a3-2008-Benzin,0.838686131,audi,BenzinLarge,13.7,1,0,0
309,2008,0.000232003,Benzin,1475,69.0,159846.8368,suzuki-ignis-2008-Benzin,0.746103896,suzuki,BenzinSmall,13.9,1,0,0
310,2008,0.000222974,Benzin,1725,110.0,243814.6504,mazda-3-2008-Benzin,0.792413793,mazda,BenzinSmall,12.7,1,0,0
311,2008,0.000209235,Benzin,1870,103.0,367479.4673,opel-vectra-2008-Benzin,0.838686131,opel,BenzinLarge,11.2,1,0,0
312,2008,0.000207272,Benzin,1800,76.0,188674.8058,hyundai-matrix-2008-Benzin,0.838686131,hyundai,BenzinSmall,13.7,1,0,0
313,2008,0.000199813,Benzin,1485,48.0,143175.3607,opel-agila-2008-Benzin,0.5745,opel,BenzinSmall,18.2,1,0,0
314,2008,0.000189607,Benzin,1475,59.0,154259.7114,nissan-micra-2008-Benzin,0.679881657,nissan,BenzinSmall,16.9,1,0,0
315,2008,0.000189607,Diesel,3120,240.0,1116530.522,audi-q7-2008-Diesel,1.071578947,audi,DieselLarge,11.2,0,1,0
316,2008,0.000188037,Benzin,1526,63.0,181299.667,seat-ibiza-2008-Benzin,0.713664596,seat,BenzinSmall,14.5,1,0,0
317,2008,0.000183326,Benzin,1546,65.0,244609.323,nissan-note-2008-Benzin,0.803496503,nissan,BenzinSmall,14.3,1,0,0
318,2008,0.000178223,Diesel,1868,77.0,263682.5749,seat-leon-2008-Diesel,0.509,seat,DieselSmall,22.2,0,1,0
319,2008,0.000170371,Benzin,1815,88.0,258589.3452,peugeot-308-2008-Benzin,0.77114094,peugeot,BenzinSmall,14.9,1,0,0
320,2008,0.000167231,Diesel,1420,55.0,158701.4428,fiat-500-2008-Diesel,0.427731092,fiat,DieselSmall,23.8,0,1,0
321,2008,0.000164483,Benzin,2100,103.0,418230.8546,opel-zafira-2008-Benzin,0.838686131,opel,BenzinLarge,14.1,1,0,0
322,2008,0.00016409,Benzin,1975,154.0,452830.1887,volvo-s60-2008-Benzin,1.007894737,volvo,BenzinLarge,11.4,1,0,0
323,2008,0.000161735,Benzin,1960,104.0,364594.8946,nissan-qashqai-2008-Benzin,0.9575,nissan,BenzinLarge,12.3,1,0,0
324,2008,0.000158202,Diesel,1760,66.0,280652.6082,toyota-auris-2008-Diesel,0.509,toyota,DieselSmall,20.0,0,1,0
325,2008,0.000158202,Benzin,1935,115.0,388455.0499,honda-accord-2008-Benzin,0.838686131,honda,BenzinLarge,10.0,1,0,0
326,2008,0.000156239,Benzin,1720,93.0,221968.9234,hyundai-i30-2008-Benzin,0.700609756,hyundai,BenzinSmall,16.4,1,0,0
327,2008,0.000153491,Diesel,1675,66.0,197328.5239,ford-fusion-2008-Diesel,0.458558559,ford,DieselSmall,21.7,0,1,0
328,2008,0.000153099,Diesel,2110,77.0,327413.9845,skoda-superb-2008-Diesel,0.602366864,skoda,DieselLarge,16.4,0,1,0
329,2008,0.001393983,Benzin,1180,50.0,124123.1964,citron-c1-2008-Benzin,0.529493088,citron,BenzinSmall,21.7,1,0,0
330,2008,0.000135433,Benzin,1785,110.0,238613.7625,fiat-bravo-2008-Benzin,0.814893617,fiat,BenzinSmall,15.9,1,0,0
331,2008,0.000133863,Diesel,2360,115.0,495003.3296,mitsubishi-outlander-2008-Diesel,0.702068966,mitsubishi,DieselLarge,14.7,0,1,0
332,2008,0.000131115,Benzin,2100,92.0,307340.7325,peugeot-407-2008-Benzin,0.904724409,peugeot,BenzinLarge,12.3,1,0,0
333,2008,0.000121694,Diesel,2310,151.0,588901.2209,volvo-v70-2008-Diesel,0.754074074,volvo,DieselLarge,13.5,0,1,0
334,2008,0.000112272,Benzin,1600,59.0,197328.5239,ford-fusion-2008-Benzin,0.746103896,ford,BenzinSmall,13.3,1,0,0
335,2008,0.00011188,Benzin,1940,80.0,266360.7103,peugeot-307-2008-Benzin,0.883846154,peugeot,BenzinLarge,12.3,1,0,0
336,2008,0.00011031,Diesel,1895,55.0,249269.7003,opel-meriva-2008-Diesel,0.509,opel,DieselSmall,20.0,0,1,0
337,2008,0.000109132,Benzin,1670,77.0,268589.3452,skoda-roomster-2008-Benzin,0.781632653,skoda,BenzinSmall,14.3,1,0,0
338,2008,9.34e-05,Benzin,1810,66.0,249269.7003,opel-meriva-2008-Benzin,0.736538462,opel,BenzinSmall,14.9,1,0,0
339,2008,9.03e-05,Diesel,2110,103.0,321864.5949,mazda-6-2008-Diesel,0.581714286,mazda,DieselLarge,17.5,0,1,0
340,2008,8.95e-05,Benzin,2094,75.0,259563.818,seat-altea-2008-Benzin,0.883846154,seat,BenzinLarge,12.3,1,0,0
341,2008,8.91e-05,Diesel,2075,176.0,779556.0488,audi-a5-2008-Diesel,0.609580838,audi,DieselLarge,13.9,0,1,0
342,2008,8.52e-05,Benzin,2110,125.0,779556.0488,audi-a5-2008-Benzin,1.17244898,audi,BenzinLarge,14.1,1,0,0
343,2008,8.36e-05,Benzin,1890,92.0,396024.4173,volvo-v50-2008-Benzin,0.851111111,volvo,BenzinLarge,13.7,1,0,0
344,2008,8.36e-05,Diesel,1530,55.0,127630.4107,suzuki-splash-2008-Diesel,0.458558559,suzuki,DieselSmall,22.2,0,1,0
345,2008,6.71e-05,Benzin,1580,71.0,149829.0788,kia-rio-2008-Benzin,0.679881657,kia,BenzinSmall,16.1,1,0,0
346,2008,6.48e-05,Benzin,1945,177.0,263682.5749,seat-leon-2008-Benzin,0.9575,seat,BenzinLarge,12.0,1,0,0
347,2008,6.44e-05,Diesel,2250,105.0,289132.0755,mazda-5-2008-Diesel,0.620731707,mazda,DieselLarge,16.4,0,1,0
348,2008,6.05e-05,Benzin,1450,55.0,155372.919,peugeot-206-2008-Benzin,0.736538462,peugeot,BenzinSmall,15.6,1,0,0
349,2008,5.85e-05,Benzin,1865,309.0,2723825.749,audi-r8-2008-Benzin,1.552702703,audi,BenzinLarge,7.4,1,0,0
350,2008,5.73e-05,Benzin,1810,147.0,724783.5738,audi-tt-2008-Benzin,1.094285714,audi,BenzinSmall,13.0,1,0,0
351,2008,5.57e-05,Benzin,2074,118.0,327413.9845,skoda-superb-2008-Benzin,0.870454545,skoda,BenzinLarge,14.7,1,0,0
352,2008,5.02e-05,Benzin,1820,90.0,216423.9734,kia-ceed-2008-Benzin,0.746103896,kia,BenzinSmall,15.4,1,0,0
353,2008,4.95e-05,Benzin,1850,92.0,383457.2697,volvo-s40-2008-Benzin,0.826618705,volvo,BenzinLarge,13.9,1,0,0
354,2008,4.71e-05,Diesel,1775,77.0,268589.3452,skoda-roomster-2008-Diesel,0.559340659,skoda,DieselSmall,18.2,0,1,0
355,2008,4.51e-05,Diesel,2505,103.0,507771.3651,ford-galaxy-2008-Diesel,0.661038961,ford,DieselLarge,16.1,0,1,0
356,2008,4.36e-05,Diesel,2445,176.0,818053.2741,audi-q5-2008-Diesel,0.765413534,audi,DieselLarge,13.3,0,1,0
357,2008,2.94e-05,Diesel,2070,110.0,547240.8435,cadillac-bls-2008-Diesel,0.732374101,cadillac,DieselLarge,16.4,0,1,0
358,2008,3.77e-05,Diesel,1840,81.0,188674.8058,hyundai-matrix-2008-Diesel,0.538624339,hyundai,DieselSmall,18.9,0,1,0
359,2008,3.61e-05,Diesel,1960,0.0,396024.4173,volvo-v50-2008-Diesel,0.559340659,volvo,DieselSmall,17.2,0,1,0
360,2008,3.61e-05,Benzin,1860,125.0,341748.0577,volvo-c30-2008-Benzin,1.083962264,volvo,BenzinLarge,13.7,1,0,0
361,2008,3.38e-05,Diesel,2029,77.0,284968.9234,seat-toledo-2008-Diesel,0.55027027,seat,DieselSmall,18.5,0,1,0
362,2008,2.98e-05,Benzin,1555,73.0,198669.2564,honda-jazz-2008-Benzin,0.621081081,honda,BenzinSmall,18.5,1,0,0
363,2008,2.98e-05,Benzin,2075,224.0,915418.424,ford-mustang-2008-Benzin,1.262637363,ford,BenzinLarge,9.1,1,0,0
364,2008,2.59e-05,Diesel,2190,100.0,550226.4151,toyota-rav4-2008-Diesel,0.669736842,toyota,DieselLarge,15.2,0,1,0
365,2008,2.04e-05,Benzin,1515,128.0,416755.8269,mini-cooper-2008-Benzin,0.668023256,mini,BenzinSmall,13.2,1,0,0
366,2008,1.88e-05,Benzin,1790,375.0,3923418.424,ferrari-f430-2008-Benzin,2.089090909,ferrari,BenzinSmall,5.6,1,0,0
367,2008,7.69e-05,Diesel,1830,77.0,238613.7625,fiat-bravo-2008-Diesel,0.538624339,fiat,DieselSmall,17.9,0,1,0
368,2008,1.45e-05,Benzin,1890,110.0,330854.606,subaru-impreza-2008-Benzin,0.941803279,subaru,BenzinLarge,11.9,1,0,0
369,2008,1.41e-05,Benzin,1944,75.0,284968.9234,seat-toledo-2008-Benzin,0.883846154,seat,BenzinLarge,13.0,1,0,0
370,2008,1.41e-05,Diesel,2190,136.0,724440.6215,volvo-s80-2008-Diesel,0.652564103,volvo,DieselLarge,13.7,0,1,0
371,2008,0.000661857,Diesel,1500,50.0,216277.4695,citron-c3-2008-Diesel,0.44845815,citron,DieselSmall,22.7,0,1,0
372,2008,0.000150743,Benzin,2063,103.0,358544.9501,citron-c5-2008-Benzin,0.965546218,citron,BenzinLarge,12.3,1,0,0
373,2008,0.000637126,Diesel,2190,100.0,376237.5139,citron-c5-2008-Diesel,0.721985816,citron,DieselLarge,16.7,0,1,0
374,2008,0.000189214,Benzin,1910,74.0,322976.6926,ford-c-max-2008-Benzin,0.820714286,ford,BenzinLarge,14.5,1,0,0
375,2008,0.000411796,Diesel,1920,66.0,357381.798,ford-c-max-2008-Diesel,0.477934272,ford,DieselSmall,20.8,0,1,0
376,2008,7.58e-05,Diesel,2030,110.0,388455.0499,honda-accord-2008-Diesel,0.581714286,honda,DieselSmall,16.9,0,1,0
377,2008,1.96e-05,Diesel,1520,55.0,110983.3518,hyundai-i10-2008-Diesel,0.436909871,hyundai,DieselSmall,23.3,0,1,0
378,2008,4.36e-05,Benzin,2330,219.0,948945.616,jaguar-xf-2008-Benzin,1.43625,jaguar,BenzinLarge,8.0,1,0,0
379,2008,3.85e-05,Diesel,2310,152.0,948945.616,jaguar-xf-2008-Diesel,0.765413534,jaguar,DieselLarge,13.3,0,1,0
380,2008,3.65e-05,Benzin,2250,323.0,2741398.446,maserati-granturismo-2008-Benzin,1.883606557,maserati,BenzinLarge,6.2,1,0,0
381,2008,3.22e-05,Benzin,1435,217.0,1390075.472,porsche-cayman-2008-Benzin,1.063888889,porsche,BenzinSmall,10.7,1,0,0
382,2008,3.34e-05,Diesel,2000,110.0,550894.5616,subaru-legacy-2008-Diesel,0.602366864,subaru,DieselSmall,17.9,0,1,0
383,2009,5.38e-05,Benzin,2080,309.0,1676827.851,bmw-m3-2009-Benzin,1.443209877,bmw,BenzinLarge,8.1,1,0,0
384,2009,0.000166933,Diesel,2965,210.0,1186513.158,bmw-x5-2009-Diesel,0.92295082,bmw,DieselLarge,12.2,0,1,0
