,Year,Shares,Fuel,Weight (kg),Engine effect (kW),Prices (2015-DKK),key,kmL
1710,2017,0.000437818,Diesel,2015,110.0,430665.6805,bmw-x1-2017-Diesel,22.2
1711,2017,0.000437069,Benzin,2000,97.0,269220.9073,toyota-avensis-2017-Benzin,16.7
1712,2017,0.000436694,Diesel,1950,81.0,201206.1144,opel-astra-2017-Diesel,22.2
1713,2017,0.000436694,Diesel,2505,140.0,538052.2682,volvo-xc60-2017-Diesel,19.2
1714,2017,0.000414972,Benzin,1790,110.0,213905.3254,seat-leon-2017-Benzin,20.0
1715,2017,0.000413849,Benzin,1735,140.0,259339.2505,audi-a3-2017-Benzin,18.9
1716,2017,0.000413474,Benzin,1546,60.0,133126.2327,peugeot-208-2017-Benzin,23.8
1717,2017,0.000404111,Diesel,1900,88.0,214714.0039,ford-focus-2017-Diesel,26.3
1718,2017,0.000394373,Benzin,1530,59.0,109281.0651,nissan-micra-2017-Benzin,20.0
1719,2017,0.000391377,Diesel,1940,100.0,208352.071,kia-ceed-2017-Diesel,25.6
1720,2017,0.000390628,Benzin,1365,66.0,126224.8521,suzuki-swift-2017-Benzin,25.0
1721,2017,0.000388006,Diesel,1860,85.0,259339.2505,audi-a3-2017-Diesel,24.4
1722,2017,0.000350554,Benzin,2125,108.0,295848.1262,toyota-verso-2017-Benzin,14.9
1723,2017,0.000348681,Benzin,1850,88.3,191146.9428,hyundai-i30-2017-Benzin,20.0
1724,2017,0.000347183,Benzin,1690,81.0,177505.9172,peugeot-2008-2017-Benzin,20.4
1725,2017,0.000340816,Diesel,1824,80.0,186379.6844,dacia-duster-2017-Diesel,22.7
1726,2017,0.000333326,Diesel,2165,125.0,272951.6765,opel-insignia-2017-Diesel,18.5
1727,2017,0.000313476,Benzin,2060,140.0,435369.8225,audi-a4-2017-Benzin,16.4
1728,2017,0.000286885,Diesel,1727,66.0,184879.6844,renault-captur-2017-Diesel,27.0
1729,2017,0.000282016,Benzin,1840,110.0,272246.5483,audi-q2-2017-Benzin,19.2
1730,2017,0.000264414,Benzin,1910,96.0,256401.3807,peugeot-3008-2017-Benzin,20.0
1731,2017,0.000264039,Benzin,1505,66.0,158361.9329,mazda-2-2017-Benzin,22.2
1732,2017,0.000253927,Benzin,1560,110.0,149308.6785,seat-ibiza-2017-Benzin,22.7
1733,2017,0.000232579,Diesel,1880,110.0,272246.5483,audi-q2-2017-Diesel,22.7
1734,2017,0.000231456,Diesel,2152,96.0,341809.6647,renault-talisman-2017-Diesel,22.7
1735,2017,0.00022771,Diesel,2440,110.0,566344.1815,audi-q5-2017-Diesel,20.4
1736,2017,0.000221718,Diesel,2109,88.0,310650.8876,skoda-superb-2017-Diesel,19.6
1737,2017,0.000217598,Diesel,2220,140.0,567450.6903,audi-a5-2017-Diesel,20.8
1738,2017,0.000214602,Benzin,1870,86.0,216958.5799,mitsubishi-asx-2017-Benzin,17.5
1739,2017,0.000208235,Benzin,1820,73.6,208352.071,kia-ceed-2017-Benzin,13.5
1740,2017,0.00019625,Benzin,2040,140.0,567450.6903,audi-a5-2017-Benzin,18.2
1741,2017,0.000190632,Benzin,1455,59.0,88750.4931,fiat-panda-2017-Benzin,26.3
1742,2017,0.000189509,Benzin,1605,75.0,154832.3471,honda-jazz-2017-Benzin,20.4
1743,2017,0.000187262,Benzin,2445,185.0,1561548.323,porsche-macan-2017-Benzin,13.5
1744,2017,0.000183517,Diesel,1900,66.0,159051.2821,dacia-lodgy-2017-Diesel,25.0
1745,2017,0.000182767,Benzin,2000,121.0,280557.1992,mazda-6-2017-Benzin,16.7
1746,2017,0.000176401,Benzin,2032,110.0,310650.8876,skoda-superb-2017-Benzin,13.9
1747,2017,0.000171157,Diesel,1860,81.0,191146.9428,hyundai-i30-2017-Diesel,27.0
1748,2017,0.000171157,Benzin,1550,66.0,105144.9704,dacia-sandero-2017-Benzin,20.4
1749,2017,0.000169285,Benzin,1790,134.0,222385.6016,honda-civic-2017-Benzin,17.2
1750,2017,0.000168161,Benzin,1360,52.0,100899.4083,renault-twingo-2017-Benzin,23.8
1751,2017,0.000167787,Benzin,1686,81.0,183336.2919,seat-toledo-2017-Benzin,20.4
1752,2017,0.000165914,Diesel,2000,100.0,294707.1006,hyundai-tucson-2017-Diesel,15.4
1753,2017,0.000164041,Benzin,1853,96.0,265661.7357,renault-kadjar-2017-Benzin,17.9
1754,2017,0.000163292,Diesel,2190,88.0,300780.0789,peugeot-5008-2017-Diesel,25.0
1755,2017,0.000155427,Diesel,3200,320.0,1087374.753,audi-q7-2017-Diesel,16.9
1756,2017,0.000155053,Benzin,2290,118.0,374751.4793,ford-mondeo-2017-Benzin,15.4
1757,2017,0.000151682,Benzin,1670,100.0,228494.0828,mini-cooper-2017-Benzin,22.2
1758,2017,0.000139697,Diesel,1940,110.0,213905.3254,seat-leon-2017-Diesel,21.7
1759,2017,0.000139697,Benzin,1920,110.0,251408.284,seat-ateca-2017-Benzin,19.2
1760,2017,0.000128462,Benzin,2005,132.0,348593.6884,audi-q3-2017-Benzin,15.4
1761,2017,0.000127338,Diesel,2110,110.0,280557.1992,mazda-6-2017-Diesel,20.4
1762,2017,0.000116102,Benzin,1710,91.5,183306.7061,hyundai-ix20-2017-Benzin,17.9
1763,2017,0.000110484,Benzin,1510,85.0,155497.0414,opel-adam-2017-Benzin,23.3
1764,2017,0.000109735,Benzin,1697,84.0,186379.6844,dacia-duster-2017-Benzin,16.4
1765,2017,0.000104867,Benzin,1710,69.0,177057.1992,nissan-juke-2017-Benzin,16.7
1766,2017,0.000104492,Diesel,2600,132.0,539077.9093,ford-galaxy-2017-Diesel,20.0
1767,2017,0.000102245,Diesel,2750,140.0,1075486.193,volvo-xc90-2017-Diesel,19.2
1768,2017,9.89e-05,Benzin,2500,260.0,566344.1815,audi-q5-2017-Benzin,14.5
1769,2017,9.21e-05,Benzin,1840,81.0,216360.9467,peugeot-308-2017-Benzin,23.8
1770,2017,9.18e-05,Diesel,1870,88.0,187365.8777,suzuki-vitara-2017-Diesel,25.0
1771,2017,8.8e-05,Diesel,2235,104.0,293095.6607,kia-sportage-2017-Diesel,20.4
1772,2017,8.61e-05,Benzin,1580,70.0,201160.7495,audi-a1-2017-Benzin,23.8
1773,2017,8.31e-05,Benzin,1710,66.2,178077.9093,kia-venga-2017-Benzin,17.9
1774,2017,8.16e-05,Diesel,2100,104.0,251999.0138,hyundai-i40-2017-Diesel,23.8
1775,2017,7.98e-05,Diesel,2360,110.0,735798.8166,volvo-s90-2017-Diesel,20.8
1776,2017,7.72e-05,Diesel,1680,55.0,134712.0316,hyundai-i20-2017-Diesel,28.6
1777,2017,7.34e-05,Benzin,2130,140.0,438856.0158,volvo-v60-2017-Benzin,17.2
1778,2017,7.23e-05,Diesel,2085,110.0,348593.6884,audi-q3-2017-Diesel,22.7
1779,2017,7.23e-05,Diesel,2510,110.0,401380.6706,skoda-kodiaq-2017-Diesel,17.5
1780,2017,6.89e-05,Diesel,1590,66.0,109281.0651,nissan-micra-2017-Diesel,31.3
1781,2017,6.82e-05,Diesel,1575,70.0,120668.6391,ford-fiesta-2017-Diesel,31.3
1782,2017,6.78e-05,Diesel,1710,70.0,145077.9093,opel-corsa-2017-Diesel,28.6
1783,2017,6.59e-05,Benzin,2300,235.0,803846.1538,volvo-v90-2017-Benzin,14.7
1784,2017,6.37e-05,Diesel,1870,88.0,222385.6016,honda-civic-2017-Diesel,27.8
1785,2017,6.22e-05,Diesel,1790,70.0,175328.4024,fiat-tipo-2017-Diesel,27.0
1786,2017,5.95e-05,Benzin,1750,85.0,245784.0237,nissan-pulsar-2017-Benzin,20.0
1787,2017,5.28e-05,Benzin,2140,141.0,430665.6805,bmw-x1-2017-Benzin,15.9
1788,2017,4.64e-05,Benzin,2175,140.0,555438.856,audi-a6-2017-Benzin,16.9
1789,2017,4.46e-05,Benzin,2700,235.0,538052.2682,volvo-xc60-2017-Benzin,13.0
1790,2017,4.34e-05,Diesel,2905,230.0,982838.2643,bmw-x5-2017-Diesel,16.7
1791,2017,4.23e-05,Diesel,2145,120.0,447332.3471,jaguar-xe-2017-Diesel,26.3
1792,2017,4.16e-05,Diesel,2140,104.0,355027.6134,kia-optima-2017-Diesel,22.7
1793,2017,4.04e-05,Benzin,2299,110.0,401380.6706,skoda-kodiaq-2017-Benzin,15.9
1794,2017,4.01e-05,Diesel,1710,82.0,228494.0828,mini-cooper-2017-Diesel,26.3
1795,2017,3.9e-05,Benzin,2340,260.0,985414.2012,audi-s5-2017-Benzin,13.3
1796,2017,3.75e-05,Benzin,2750,235.0,1075486.193,volvo-xc90-2017-Benzin,12.5
1797,2017,3.48e-05,Benzin,2141,310.0,597707.1006,ford-mustang-2017-Benzin,7.8
1798,2017,3.41e-05,Diesel,2410,140.0,692029.5858,bmw-x3-2017-Diesel,16.9
1799,2017,2.92e-05,Benzin,2190,130.0,294707.1006,hyundai-tucson-2017-Benzin,13.3
1800,2017,2.77e-05,Diesel,2353,118.0,423663.7081,renault-espace-2017-Diesel,22.7
1801,2017,2.66e-05,Benzin,2120,96.0,300780.0789,peugeot-5008-2017-Benzin,20.0
1802,2017,2.62e-05,Diesel,2100,105.0,269220.9073,toyota-avensis-2017-Diesel,20.8
1803,2017,2.51e-05,Diesel,2110,140.0,408175.5424,volvo-s60-2017-Diesel,23.3
1804,2017,2.28e-05,Diesel,1910,140.0,251408.284,seat-ateca-2017-Diesel,18.9
1805,2017,2.02e-05,Benzin,2150,147.0,447332.3471,jaguar-xe-2017-Benzin,13.3
1806,2017,1.95e-05,Diesel,2230,110.0,310680.4734,ford-kuga-2017-Diesel,19.2
1807,2017,1.95e-05,Diesel,1695,85.0,201160.7495,audi-a1-2017-Diesel,27.0
1808,2017,1.91e-05,Benzin,2075,228.0,671459.5661,audi-s3-2017-Benzin,14.9
1809,2017,1.8e-05,Diesel,1545,66.0,142079.8817,toyota-yaris-2017-Diesel,28.6
1810,2017,1.76e-05,Benzin,2930,330.0,982838.2643,bmw-x5-2017-Benzin,9.0
1811,2017,1.61e-05,Diesel,1890,82.0,209780.0789,toyota-auris-2017-Diesel,23.3
1812,2017,1.42e-05,Benzin,2580,445.0,1245096.647,audi-s6-2017-Benzin,10.6
1813,2017,1.24e-05,Diesel,1770,81.0,177057.1992,nissan-juke-2017-Diesel,25.0
1814,2017,1.24e-05,Benzin,2265,140.0,732059.1716,audi-a7-2017-Benzin,17.5
1815,2017,0.000132581,Benzin,1510,59.0,136676.5286,nissan-note-2017-Benzin,21.3
1816,2017,0.000219471,Diesel,2140,96.0,438844.1815,nissan-x-trail-2017-Diesel,20.4
1817,2017,0.000316472,Benzin,1770,81.0,200287.9684,opel-crossland-x-2017-Benzin,19.6
1818,2017,0.000147188,El,1966,68.0,243366.8639,renault-zoe-2017-El,403.0
1819,2017,0.000365,Benzin,1860,72.0,320500.9862,toyota-c-hr-2017-Benzin,16.7
1820,2018,2.01e-05,Benzin,2325,188.0,600800.3914,kia-stinger-2018-Benzin,12.0
1821,2018,2.01e-05,Benzin,2001,165.0,387485.3229,peugeot-508-2018-Benzin,19.3
1822,2018,3.27e-05,Diesel,2900,210.0,1272049.902,audi-q8-2018-Diesel,15.2
1823,2018,0.001084259,Benzin,1240,51.0,92945.20548,citron-c1-2018-Benzin,23.3
1824,2018,0.001387777,Benzin,1510,60.0,133083.1703,citron-c3-2018-Benzin,21.7
1825,2018,0.000887493,Diesel,1620,73.0,133082.1918,citron-c3-2018-Diesel,31.3
1826,2018,0.000403947,Diesel,1840,88.0,157545.0098,citron-c4-2018-Diesel,27.8
1827,2018,0.000359312,Diesel,1610,73.0,156545.0098,citron-c4-cactus-2018-Diesel,27.8
1828,2018,0.000451186,Diesel,2175,88.0,349633.0724,citron-grand-c4-picasso-2018-Diesel,25.0
1829,2018,4.91e-05,Benzin,1775,88.0,177113.5029,fiat-tipo-2018-Benzin,16.7
1830,2018,0.000407667,Benzin,1900,92.0,302745.5969,ford-c-max-2018-Benzin,19.3
1831,2018,0.000545291,Diesel,2540,132.0,361787.6712,ford-s-max-2018-Diesel,20.0
1832,2018,9.19e-05,El,1670,125.0,296380.6262,bmw-i3-2018-El,282.0
1833,2018,2.08e-05,Diesel,1700,81.0,171231.8982,kia-stonic-2018-Diesel,23.8
1834,2018,6.73e-05,El,1880,88.0,283752.4462,hyundai-ioniq-2018-El,280.0
1835,2018,0.002752121,Diesel,1680,73.0,127190.8023,peugeot-208-2018-Diesel,33.3
1836,2018,0.002306887,Benzin,1450,54.0,142865.9491,toyota-yaris-2018-Benzin,20.8
1837,2018,0.002259276,Benzin,1860,85.0,229932.4853,nissan-qashqai-2018-Benzin,17.9
1838,2018,0.001724028,Benzin,1839,110.0,206478.4736,skoda-octavia-2018-Benzin,20.0
1839,2018,0.00166563,Benzin,1240,51.0,102733.8552,toyota-aygo-2018-Benzin,28.9
1840,2018,0.001618391,Benzin,1643,81.0,121351.272,skoda-fabia-2018-Benzin,22.7
1841,2018,0.001468492,Diesel,1910,81.0,229932.4853,nissan-qashqai-2018-Diesel,26.2
1842,2018,0.001373271,Benzin,1650,92.0,127188.8454,ford-fiesta-2018-Benzin,23.3
1843,2018,0.00121928,Diesel,2260,110.0,411247.5538,volvo-v60-2018-Diesel,22.7
1844,2018,0.001157907,Diesel,1910,88.0,211360.0783,peugeot-308-2018-Diesel,31.3
1845,2018,0.001092814,Benzin,1310,49.3,84163.40509,hyundai-i10-2018-Benzin,23.4
1846,2018,0.001013959,Diesel,2145,140.0,611684.9315,audi-a4-2018-Diesel,22.7
1847,2018,0.000991641,Diesel,1980,88.0,269090.0196,peugeot-3008-2018-Diesel,23.8
1848,2018,0.000983458,Benzin,1900,92.0,214403.1311,ford-focus-2018-Benzin,20.4
1849,2018,0.000939939,Benzin,1360,51.0,117940.3131,fiat-500-2018-Benzin,26.3
1850,2018,0.000930268,Benzin,1405,66.0,133081.2133,suzuki-baleno-2018-Benzin,22.0
1851,2018,0.000902371,Benzin,2010,140.0,611684.9315,audi-a4-2018-Benzin,18.9
1852,2018,0.000900883,Benzin,1659,66.0,176026.4188,renault-captur-2018-Benzin,19.6
1853,2018,0.0008927,Benzin,1865,73.0,238757.3386,toyota-auris-2018-Benzin,18.1
1854,2018,0.00087745,Diesel,2355,150.0,567783.7573,audi-a6-2018-Diesel,19.6
1855,2018,0.00087559,Benzin,1546,61.0,127190.8023,peugeot-208-2018-Benzin,21.3
1856,2018,0.000821284,Benzin,1330,44.0,85126.22309,skoda-citigo-2018-Benzin,24.4
1857,2018,0.000808638,Benzin,1855,110.0,263439.3346,audi-a3-2018-Benzin,19.6
1858,2018,0.000791528,Benzin,1690,88.0,218772.0157,mazda-3-2018-Benzin,19.6
1859,2018,0.000758051,Benzin,1850,110.0,200586.1057,opel-astra-2018-Benzin,22.7
1860,2018,0.000748752,Benzin,1365,66.0,125832.681,suzuki-swift-2018-Benzin,25.0
1861,2018,0.000715276,Benzin,1300,49.3,99981.409,kia-picanto-2018-Benzin,25.6
1862,2018,0.000677708,Benzin,1630,66.0,141879.6477,opel-corsa-2018-Benzin,20.0
1863,2018,0.000632329,Diesel,2330,132.0,291059.6869,ford-mondeo-2018-Diesel,20.8
1864,2018,0.000597365,Benzin,2085,191.0,293542.0744,opel-insignia-2018-Benzin,11.6
1865,2018,0.000593646,Benzin,1655,81.0,186899.2172,peugeot-2008-2018-Benzin,19.6
1866,2018,0.000583975,Benzin,2205,114.0,410861.0568,toyota-rav4-2018-Benzin,14.9
1867,2018,0.000582115,Benzin,1600,61.8,126240.7045,hyundai-i20-2018-Benzin,22.2
1868,2018,0.000563145,Diesel,1780,66.0,176026.4188,renault-captur-2018-Diesel,26.2
1869,2018,0.000559798,Diesel,2280,88.0,298424.6575,peugeot-5008-2018-Diesel,20.8
1870,2018,0.000554962,Diesel,1730,73.0,186899.2172,peugeot-2008-2018-Diesel,28.6
1871,2018,0.000538596,Diesel,2440,140.0,766147.7495,volvo-v90-2018-Diesel,22.2
1872,2018,0.000504004,Benzin,1600,73.6,127200.5871,kia-rio-2018-Benzin,21.3
1873,2018,0.000483174,Diesel,2390,140.0,660472.6027,volvo-xc60-2018-Diesel,19.6
1874,2018,0.000472387,Diesel,2015,140.0,392948.1409,bmw-x1-2018-Diesel,23.3
1875,2018,0.000470156,Benzin,1278,55.0,104207.4364,opel-karl-2018-Benzin,24.4
1876,2018,0.000469784,Benzin,1840,85.0,206098.8258,seat-leon-2018-Benzin,20.4
1877,2018,0.000458253,Diesel,1944,110.0,206478.4736,skoda-octavia-2018-Diesel,25.0
1878,2018,0.000437795,Benzin,1565,100.0,226705.4795,mini-cooper-2018-Benzin,18.9
1879,2018,0.000436307,Benzin,1730,88.0,189831.7025,suzuki-vitara-2018-Benzin,19.3
1880,2018,0.000427752,Benzin,1330,66.0,127189.8239,suzuki-ignis-2018-Benzin,21.7
1881,2018,0.000424033,Diesel,2270,100.0,293542.0744,opel-insignia-2018-Diesel,18.9
1882,2018,0.000424033,Diesel,1995,110.0,272147.7495,volvo-v40-2018-Diesel,29.4
1883,2018,0.000406923,Benzin,1775,88.3,176121.3307,hyundai-kona-2018-Benzin,19.2
1884,2018,0.000389441,Benzin,1560,85.0,135907.045,seat-ibiza-2018-Benzin,20.4
1885,2018,0.000380885,Diesel,1943,81.0,244129.1585,renault-kadjar-2018-Diesel,26.3
1886,2018,0.000378282,Benzin,1260,50.0,96861.05675,suzuki-celerio-2018-Benzin,28.2
1887,2018,0.000376794,Benzin,1240,51.0,93944.22701,peugeot-108-2018-Benzin,28.9
1888,2018,0.000373446,Diesel,1900,110.0,263439.3346,audi-a3-2018-Diesel,22.7
1889,2018,0.00035894,Benzin,2000,108.0,273961.8395,toyota-avensis-2018-Benzin,15.6
1890,2018,0.000351501,Diesel,1870,100.0,200586.1057,opel-astra-2018-Diesel,21.7
1891,2018,0.000350385,Benzin,1510,66.0,143832.681,mazda-2-2018-Benzin,21.2
1892,2018,0.000339226,Benzin,1644,81.0,181995.1076,skoda-rapid-2018-Benzin,21.7
1893,2018,0.000336994,Benzin,1800,110.0,283427.593,audi-q2-2018-Benzin,19.6
1894,2018,0.000329555,Benzin,2095,110.0,298887.4755,skoda-superb-2018-Benzin,19.2
1895,2018,0.000319512,Diesel,1880,85.0,283427.593,audi-q2-2018-Diesel,24.4
1896,2018,0.000304634,Diesel,1900,110.0,214403.1311,ford-focus-2018-Diesel,26.3
1897,2018,0.000301286,Benzin,1820,88.3,195693.7378,kia-ceed-2018-Benzin,19.2
1898,2018,0.000300914,Benzin,1910,96.0,269090.0196,peugeot-3008-2018-Benzin,20.0
1899,2018,0.000297939,Diesel,2230,110.0,308248.5323,ford-kuga-2018-Diesel,19.2
1900,2018,0.000296079,Benzin,1600,88.3,171231.8982,kia-stonic-2018-Benzin,20.0
1901,2018,0.000287152,Diesel,1801,80.0,136976.5166,dacia-duster-2018-Diesel,22.7
1902,2018,0.000266694,Diesel,2250,110.0,479545.0098,volvo-xc40-2018-Diesel,20.0
1903,2018,0.000259999,Benzin,1625,85.0,170157.5342,seat-arona-2018-Benzin,20.4
1904,2018,0.000259999,Diesel,2184,110.0,298887.4755,skoda-superb-2018-Diesel,22.2
1905,2018,0.000254792,Benzin,1900,110.0,331703.5225,skoda-karoq-2018-Benzin,18.9
1906,2018,0.000253304,Diesel,2000,100.0,288647.7495,kia-sportage-2018-Diesel,20.4
1907,2018,0.000252188,Benzin,2055,140.0,526966.7319,audi-a5-2018-Benzin,17.9
1908,2018,0.000248468,Benzin,1965,112.0,272147.7495,volvo-v40-2018-Benzin,17.5
1909,2018,0.00023545,Benzin,2430,184.0,660472.6027,volvo-xc60-2018-Benzin,13.5
1910,2018,0.000234706,Benzin,2071,121.0,204312.1331,mazda-6-2018-Benzin,17.5
1911,2018,0.000232846,Benzin,1903,96.0,244129.1585,renault-kadjar-2018-Benzin,18.6
1912,2018,0.00022987,Benzin,1790,134.0,206477.4951,honda-civic-2018-Benzin,17.2
1913,2018,0.000228754,Benzin,1605,75.0,146672.2114,honda-jazz-2018-Benzin,16.9
1914,2018,0.000225779,Diesel,1920,100.0,195693.7378,kia-ceed-2018-Diesel,23.8
1915,2018,0.000225779,Benzin,1770,92.0,215332.681,ford-ecosport-2018-Benzin,20.8
1916,2018,0.000221315,Benzin,1330,44.0,93346.37965,seat-mii-2018-Benzin,24.4
1917,2018,0.000206065,Benzin,2120,96.0,298424.6575,peugeot-5008-2018-Benzin,19.2
1918,2018,0.000203089,Diesel,2440,140.0,640670.2544,audi-q5-2018-Diesel,19.6
1919,2018,0.000193418,Benzin,1530,66.0,140704.501,nissan-micra-2018-Benzin,21.7
1920,2018,0.000192675,Benzin,2025,110.0,309243.6399,audi-q3-2018-Benzin,17.2
1921,2018,0.000183747,Benzin,1840,81.0,211360.0783,peugeot-308-2018-Benzin,22.2
1922,2018,0.000178912,Benzin,2190,177.0,291059.6869,ford-mondeo-2018-Benzin,15.2
1923,2018,0.000173705,Diesel,2125,140.0,526966.7319,audi-a5-2018-Diesel,23.3
1924,2018,0.000170729,Diesel,2085,104.0,245613.5029,hyundai-tucson-2018-Diesel,20.4
1925,2018,0.000168125,Benzin,2300,223.0,766147.7495,volvo-v90-2018-Benzin,14.7
1926,2018,0.00016515,Benzin,2200,140.0,464867.9061,volvo-v60-2018-Benzin,16.9
1927,2018,0.000160314,Diesel,1680,63.0,127188.8454,ford-fiesta-2018-Diesel,28.6
1928,2018,0.000159942,Benzin,2060,182.0,479545.0098,volvo-xc40-2018-Benzin,14.1
1929,2018,0.000249956,El,1995,85.0,273873.7769,nissan-leaf-2018-El,270.0
1930,2018,0.000150271,Diesel,2349,110.0,398238.7476,skoda-kodiaq-2018-Diesel,17.5
1931,2018,0.000135765,Diesel,1780,70.0,170157.5342,seat-arona-2018-Diesel,25.0
1932,2018,0.000130557,Diesel,2090,110.0,204312.1331,mazda-6-2018-Diesel,19.6
1933,2018,0.00012907,Benzin,1870,86.0,215263.2094,mitsubishi-asx-2018-Benzin,17.5
1934,2018,0.000125722,Diesel,1980,110.0,206098.8258,seat-leon-2018-Diesel,22.2
1935,2018,0.000125722,Diesel,2184,96.0,342367.9061,renault-talisman-2018-Diesel,22.2
1936,2018,0.000124234,Benzin,1800,88.3,191794.5205,hyundai-i30-2018-Benzin,20.0
1937,2018,0.000122374,Diesel,2420,140.0,759975.5382,bmw-x3-2018-Diesel,19.2
1938,2018,0.00011196,Benzin,1650,92.0,153526.4188,seat-toledo-2018-Benzin,20.4
1939,2018,0.000110844,Benzin,2055,141.0,452189.8239,bmw-x2-2018-Benzin,19.6
1940,2018,0.000103776,Benzin,1920,110.0,276865.9491,seat-ateca-2018-Benzin,18.2
1941,2018,0.000102289,Benzin,1440,59.0,110579.2564,fiat-panda-2018-Benzin,19.0
1942,2018,0.000100429,Diesel,2115,110.0,309243.6399,audi-q3-2018-Diesel,20.8
1943,2018,9.63e-05,Benzin,2025,141.0,392948.1409,bmw-x1-2018-Benzin,17.5
1944,2018,9.52e-05,Benzin,2125,108.0,293532.2896,toyota-verso-2018-Benzin,14.9
1945,2018,9.41e-05,Benzin,1580,92.0,208604.6967,audi-a1-2018-Benzin,19.6
1946,2018,9.41e-05,Benzin,2100,110.0,308248.5323,ford-kuga-2018-Benzin,16.1
1947,2018,9.3e-05,Benzin,1515,66.0,113504.8924,dacia-sandero-2018-Benzin,20.4
1948,2018,9.26e-05,Benzin,2400,260.0,640670.2544,audi-q5-2018-Benzin,14.5
1949,2018,9.26e-05,Benzin,2314,110.0,398238.7476,skoda-kodiaq-2018-Benzin,15.9
1950,2018,9.19e-05,Diesel,2600,132.0,401164.3836,ford-galaxy-2018-Diesel,18.7
1951,2018,8.82e-05,Benzin,2840,404.0,2583163.405,porsche-cayenne-2018-Benzin,10.9
1952,2018,8.15e-05,Diesel,1590,66.0,140704.501,nissan-micra-2018-Diesel,31.3
1953,2018,7.96e-05,Benzin,1360,52.0,109821.9178,renault-twingo-2018-Benzin,23.8
1954,2018,7.89e-05,Diesel,1835,88.0,206477.4951,honda-civic-2018-Diesel,32.4
1955,2018,7.74e-05,Diesel,1992,85.0,331703.5225,skoda-karoq-2018-Diesel,22.7
1956,2018,6.21e-05,Benzin,1782,92.0,136976.5166,dacia-duster-2018-Benzin,16.1
1957,2018,5.84e-05,Diesel,2270,140.0,587087.0841,volvo-s90-2018-Diesel,22.7
1958,2018,5.8e-05,Benzin,1895,130.0,245613.5029,hyundai-tucson-2018-Benzin,15.7
1959,2018,5.73e-05,Diesel,1870,88.0,189831.7025,suzuki-vitara-2018-Diesel,25.0
1960,2018,5.62e-05,Diesel,1600,66.0,113504.8924,dacia-sandero-2018-Diesel,28.6
1961,2018,5.39e-05,Benzin,1940,115.0,293445.2055,subaru-xv-2018-Benzin,14.5
1962,2018,5.39e-05,Diesel,2940,200.0,1110986.301,audi-q7-2018-Diesel,16.7
1963,2018,4.84e-05,Diesel,2150,104.0,303325.8317,kia-optima-2018-Diesel,21.7
1964,2018,4.43e-05,Diesel,1870,88.0,177113.5029,fiat-tipo-2018-Diesel,28.6
1965,2018,4.35e-05,Diesel,1735,77.0,218772.0157,mazda-3-2018-Diesel,20.8
1966,2018,4.02e-05,Diesel,2750,173.0,1026413.894,volvo-xc90-2018-Diesel,17.5
1967,2018,3.98e-05,Benzin,2400,265.0,759975.5382,bmw-x3-2018-Benzin,12.2
1968,2018,3.91e-05,Diesel,1900,81.0,191794.5205,hyundai-i30-2018-Diesel,27.0
1969,2018,3.68e-05,Benzin,1510,66.0,155575.3425,opel-adam-2018-Benzin,20.4
1970,2018,3.68e-05,Diesel,2320,132.0,600469.6673,jaguar-xf-2018-Diesel,23.3
1971,2018,3.65e-05,Benzin,1680,85.0,186618.3953,nissan-juke-2018-Benzin,17.5
1972,2018,3.57e-05,Diesel,2124,120.0,387485.3229,peugeot-508-2018-Diesel,23.4
1973,2018,3.53e-05,Benzin,2100,129.0,489138.9432,subaru-outback-2018-Benzin,15.1
1974,2018,3.46e-05,Benzin,1710,66.2,156552.8376,hyundai-ix20-2018-Benzin,17.9
1975,2018,3.38e-05,Diesel,2145,132.0,412586.1057,jaguar-xe-2018-Diesel,23.8
1976,2018,3.09e-05,Benzin,2265,250.0,567783.7573,audi-a6-2018-Benzin,17.5
1977,2018,2.98e-05,Benzin,2150,331.0,648361.0568,ford-mustang-2018-Benzin,7.4
1978,2018,2.75e-05,Benzin,1710,66.2,181013.6986,kia-venga-2018-Benzin,17.9
1979,2018,2.57e-05,Diesel,1710,70.0,141879.6477,opel-corsa-2018-Diesel,29.4
1980,2018,2.53e-05,Diesel,2190,110.0,452189.8239,bmw-x2-2018-Diesel,22.9
1981,2018,2.27e-05,Diesel,1990,85.0,276865.9491,seat-ateca-2018-Diesel,22.2
1982,2018,2.19e-05,Benzin,2150,147.0,412586.1057,jaguar-xe-2018-Benzin,15.9
1983,2018,1.53e-05,Diesel,2535,210.0,1030357.143,audi-a7-2018-Diesel,17.9
1984,2018,1.34e-05,Benzin,2260,140.0,587087.0841,volvo-s90-2018-Benzin,15.4
1985,2018,1.3e-05,Benzin,2470,250.0,1030357.143,audi-a7-2018-Benzin,14.5
1986,2018,1.26e-05,Diesel,2860,190.0,1174875.734,bmw-x5-2018-Diesel,16.9
1987,2018,1.19e-05,Benzin,2230,260.0,1017664.384,audi-s5-2018-Benzin,13.3
1988,2018,3.31e-05,Diesel,3020,92.0,526805.2838,nissan-nv300-2018-Diesel,16.9
1989,2018,0.000251816,Diesel,2310,96.0,417798.4344,nissan-x-trail-2018-Diesel,19.6
1990,2018,0.000720856,Benzin,1770,81.0,178082.1918,opel-crossland-x-2018-Benzin,19.2
1991,2018,0.000164406,El,1966,80.0,263081.2133,renault-zoe-2018-El,352.0
