Year;Make-model-year-fuel;Make;Model;Variant;Size segment;Fuel-size segment;No. of registrations;Shares;Prices (2015-DKK);Ownership cost (DKK);Weight (kg);Fuel;Engine effect (kW);Horsepower;Size (m3);Footprint (m�);Cost/km (DKK);fuelPrice (DKK/unit)
2019;ford-s-max-2019-Diesel;ford;s-max;EcoBlue 2.0 (190HK) MPV FWD A8;Large;DieselLarge;1449;0.000535463;358977.6699;354856.1853;2555;Diesel;110.3;150;15.29856;9.216;0.49124424;12.02
2019;honda-cr-v-2019-Benzin;honda;cr-v;1.5 VTEC TURBO 5S AWD CVT;Large;BenzinLarge;362;0.000133773;407784.466;172420.3264;2350;Benzin;142;173;14.45964;8.556;0.775483871;10.66
2019;hyundai-kona-2019-Diesel;hyundai;kona;1.6 MPV;Small;DieselSmall;276;0.000101993;219433.0097;252694.1108;1850;Diesel;100;136;10.147695;6.5469;0.397761194;226.1608191
2019;bmw-i3-2019-El;bmw;i3;BEV;Small;ElSmall;860;0.000317804;286427.1845;406432.1977;1710;El;125;170;11.42048;7.1378;0.333289628;10.66
2019;jeep-compass-2019-Diesel;jeep;compass;1.6 MJ 120;Large;DieselLarge;81;2.99E-05;471866.9903;159551.1572;2086;Diesel;88;170;13.103272;7.9898;0.493518519;10.66
2019;kia-stonic-2019-Diesel;kia;stonic;1.6 CRDI 5-dørs Man. 6;Small;DieselSmall;93;3.44E-05;185455.3398;250865.4369;1720;Diesel;85;115;10.9296;17.1396;0.387636364;12.02
2019;mazda-5-2019-Benzin;mazda;5;2,5 Aut.;Small;BenzinSmall;1488;5.50E-04;344660.1942;183538.9165;1305;Benzin;121;150;14.06496;8.0325;0.790789474;226.1608191
2019;hyundai-ioniq-2019-El;hyundai;ioniq;B5E11;Small;ElSmall;209;7.72E-05;242713.5922;644237.914;1970;El;100;126.1052632;11.79633;8.1354;0.226160819;229.0863712
2019;toyota-toyota-c-hr-2019-Benzin;toyota;c-hr;1.8 Hybrid;Large;BenzinLarge;2687;0.000992953;281562.1359;238522.3669;1860;Benzin;72;122;12.2931;7.83;0.415916955;12.02
2019;nissan-leaf-2019-El;nissan;leaf;215 hk 2WD Aut;Small;ElSmall;332;0.000122687;244660.1942;639249.5154;1995;El;160;150;12.377134;8.0371;0.335053065;222.2441787
2019;renault-clio-2019-Benzin;renault;clio;TCe 100 5d;Small;BenzinSmall;4636;0.001713186;181477.6699;729733.6588;1630;Benzin;74;88.5;10.62016347;7.3053575;0.546363636;227.8453507
2019;renault-clio-2019-Diesel;renault;clio;dCi 85 5d;Small;DieselSmall;434;0.00016038;178541.7476;212154.4855;1704;Diesel;63;88.5;10.62016347;7.3053575;0.387636364;226.1608191
2019;volkswagen-polo-2019-Benzin;volkswagen;polo;1,0 TSI 115 DSG7;Small;BenzinSmall;8420;0.003111523;152635.9223;157863.3764;1650;Benzin;85;115;10.276875;7.092857143;0.513675214;12.02
2019;nissan-qashqai-2019-Benzin;nissan;qashqai;DIG-T 140 6 M/T;Large;BenzinLarge;7817;0.002888691;225126.2136;160194.6496;1870;Benzin;103;130.5128205;12.633981;7.9459;0.622797927;10.66
2019;volkswagen-golf-2019-Benzin;volkswagen;golf;1.5 TSI EVO 150 DSG7;Large;BenzinLarge;7556;0.002792241;256228.1553;138458.9284;1890;Benzin;96;136.1764706;12.42707858;7.856464706;0.556481481;12.02
2019;toyota-yaris-2019-Benzin;toyota;yaris;1.5 Benzin (111 hk);Small;BenzinSmall;6841;0.00252802;147581.5534;198670.694;1565;Benzin;82;102.9761905;10.13965;6.715;0.404713805;12.02
2019;volvo-v60-2019-Diesel;volvo;v60;D4 aut.;Large;DieselLarge;6416;0.002370966;584468.932;230501.1706;2280;Diesel;140;199.6296296;12.59258;8.806;0.446025105;12.02
2019;volkswagen-tiguan-2019-Diesel;volkswagen;tiguan;2.0 TDI 150 DSG7;Large;DieselLarge;6100;0.002254192;454475.7282;126306.9301;2190;Diesel;110;152.4;13.466408;8.2616;0.484545455;12.02
2019;skoda-fabia-2019-Benzin;skoda;fabia;1.0 TSI 110  Combi;Small;BenzinSmall;5054;0.001867653;116524.2718;547427.8926;1561;Benzin;55;92.79411765;10.909899;7.243611765;0.536607143;10.66
2019;skoda-octavia-2019-Benzin;skoda;octavia;1.5 TSI ACT 150 COMBI DSG7;Large;BenzinLarge;4659;0.001721685;204873.7864;414015.0208;1887;Benzin;110;139.6721311;12.425469;8.453293443;0.556481481;10.66
2019;peugeot-208-2019-Benzin;peugeot;208;PureTech 82 5D;Small;BenzinSmall;4598;0.001699143;127193.2039;106138.2248;1550;Benzin;61;91;10.136196;6.932035714;0.513675214;12.02
2019;toyota-aygo-2019-Benzin;toyota;aygo;1.0 VVT-i;Small;BenzinSmall;4448;0.001643712;83504.85437;184431.868;1240;Benzin;53;73.16666667;8.207244;5.6214;0.415916955;12.02
2019;volkswagen-up-2019-Benzin;volkswagen;up;1.0 MPI 60;Small;BenzinSmall;4230;0.001563152;107492.233;96624.39514;1340;Benzin;44;70.125;8.856;5.9256;0.4808;12.02
2019;ford-focus-2019-Benzin;ford;focus;1.0 EcoBoost (125 HK) 5 dørs FWD M6;Large;BenzinLarge;3802;0.00140499;182138.835;72639.49078;1925;Benzin;92;129.9402985;12.648228;8.323768657;0.52489083;12.02
2019;ford-fiesta-2019-Benzin;ford;fiesta;1.0 EcoBoost (140 HK ) Hatchback, 5-dørs FWD M6;Small;BenzinSmall;3754;0.001387252;122974.7573;98208.75372;1675;Benzin;73.5;115.625;10.344016;7.051169727;0.513675214;12.02
2019;volkswagen-golf-2019-Diesel;volkswagen;golf;2.0 TDI 150 Variant DSG7;Small;DieselSmall;3754;0.001387252;256228.1553;170524.6081;1970;Diesel;85;136.1764706;12.42707858;7.856464706;0.397761194;12.02
2019;volkswagen-passat-2019-Benzin;volkswagen;passat;1.5 TSI 150  Variant DSG7;Large;BenzinLarge;3660;0.001352515;328755.3398;116166.1326;2060;Benzin;110;171.12;12.919068;8.7291;0.601;12.02
2019;peugeot-208-2019-Diesel;peugeot;208;BlueHDi 100 5D;Small;DieselSmall;3442;0.001271955;127193.2039;235331.1706;1655;Diesel;75;91;10.136196;6.932035714;0.32012012;10.66
2019;audi-a3-2019-Benzin;audi;a3;35 TFSI 150 hk 2-dørs S tronic;Large;BenzinLarge;3342;0.001235001;264004.8544;294780.9263;1855;Benzin;140;134.0555556;11.032307;7.750121296;0.566981132;12.02
2019;mazda-3-2019-Benzin;mazda;3;2.0 SKYACTIV-G 121 HK Aut.;Large;BenzinLarge;3243;0.001198417;243709.7087;96964.39514;1957;Benzin;90;127.6;11.56032;8.110285714;0.601;10.66
2019;toyota-corolla-2019-Benzin;toyota;corolla;1.8 Hybrid (122 hk) Hatchback aut. Gear;Large;BenzinLarge;3128;0.00115592;241759.2233;236678.7492;1955;Benzin;112;137.8181818;11.73979636;8.152636364;0.426241135;12.02
2019;peugeot-108-2019-Benzin;peugeot;108;e-VTi 72 5D;Small;BenzinSmall;2704;0.000999235;93214.56311;173217.1766;1240;Benzin;53;72;8.230896;5.6376;0.404713805;12.02
2019;nissan-qashqai-2019-Diesel;nissan;qashqai;dCi 115 6 M/T;Small;DieselSmall;2685;0.000992214;225126.2136;205425.4375;1955;Diesel;85;130.5128205;12.633981;7.9459;0.368858131;12.02
2019;fiat-500-2019-Benzin;fiat;500;1.2 69;Small;BenzinSmall;2650;0.00097928;122342.7184;71181.47701;1360;Benzin;51;75.9047619;8.670459;5.8191;0.556481481;12.02
2019;toyota-rav4-2019-Benzin;toyota;rav4;2.0 Benzin (175 hk) 4X2 aut. gear;Large;BenzinLarge;2630;0.000971889;335843.6893;199310.694;2225;Benzin;131;212.2380952;14.45964;8.556;0.4808;10.66
2019;opel-astra-2019-Benzin;opel;astra;1,4 Turbo 150HK 5-dørs;Small;BenzinSmall;2614;0.000965976;193213.5922;108528.0871;1780;Benzin;110;116.7142857;12.84557;8.299773469;0.513675214;12.02
2019;opel-corsa-2019-Benzin;opel;corsa;1,4 90HK 5-dørs;Small;BenzinSmall;2478;0.000915719;136901.9417;284225.882;1630;Benzin;66;90;10.4118;7.035;0.589215686;12.02
2019;skoda-citigo-2019-Benzin;skoda;citigo;1.0 MPI 60;Small;BenzinSmall;2438;0.000900938;83506.79612;152974.1507;1330;Benzin;44;60;8.69352;5.874;0.458778626;12.02
2019;volkswagen-touran-2019-Diesel;volkswagen;touran;2.0 TDI SCR 190 DSG7;Large;DieselLarge;2374;0.000877287;259630.0971;109546.9951;2300;Diesel;110;137.745098;13.761234;8.297704729;0.406870229;12.02
2019;renault-captur-2019-Benzin;renault;captur;TCe 90;Small;BenzinSmall;2358;0.000871374;189245.6311;76724.72615;1659;Benzin;66;91.57894737;11.513752;7.380027778;0.589215686;12.02
2019;volkswagen-tiguan-2019-Benzin;volkswagen;tiguan;1.5 TSI 150HK DSG7;Large;BenzinLarge;2324;0.00085881;454475.7282;238346.2606;2100;Benzin;110;152.4;13.466408;8.2616;0.632631579;10.66
2019;hyundai-i10-2019-Benzin;hyundai;i10;1.0 (hatchback);Small;BenzinSmall;2198;0.000812248;107784.466;164474.5911;1324;Benzin;49.3;69.22222222;9.1383;6.0922;0.513675214;12.02
2019;seat-leon-2019-Benzin;seat;leon;1.5 TSI ACT 150 Stationcar;Large;BenzinLarge;2143;0.000791923;209360.1942;408035.0208;1860;Benzin;110;145.9649123;11.92464;8.168607018;0.566981132;12.02
2019;volkswagen-touran-2019-Benzin;volkswagen;touran;1.5 TSI 150 DSG7;Large;BenzinLarge;2083;0.000769751;259630.0971;83824.60692;2240;Benzin;110;137.745098;13.761234;8.297704729;0.601;12.02
2019;suzuki-swift-2019-Benzin;suzuki;swift;1,2 Dualjet Hybrid 5-dørs;Small;BenzinSmall;2067;0.000763838;133019.4175;183294.3725;1365;Benzin;66;101.0434783;10.0224;6.690757895;0.50292887;12.02
2019;volkswagen-passat-2019-Diesel;volkswagen;passat;1.6 TDI SCR 120  DSG7;Large;DieselLarge;2048;0.000756817;328755.3398;233516.2606;2180;Diesel;110;171.12;12.919068;8.7291;0.4264;12.02
2019;hyundai-i20-2019-Benzin;hyundai;i20;1.25 5 dørs Hatchback;Small;BenzinSmall;1964;0.000725776;125260.1942;108107.7118;1600;Benzin;73.6;100;10.274124;6.517866667;0.546363636;12.02
2019;skoda-octavia-2019-Diesel;skoda;octavia;1.6 TDI 115 COMBI DSG7;Small;DieselSmall;1932;0.00071395;204873.7864;299610.9263;1939;Diesel;110;139.6721311;12.425469;8.453293443;0.387636364;10.66
2019;peugeot-3008-2019-Diesel;peugeot;3008;BlueHDi 130 SUV;Small;DieselSmall;1926;0.000711733;276708.7379;97129.99045;1990;Diesel;96;134.4705882;13.26456;8.188;0.387636364;12.02
2019;peugeot-308-2019-Diesel;peugeot;308;BlueHDi 130  SW;Small;DieselSmall;1912;0.00070656;200009.7087;189261.868;1890;Diesel;96;130;12.549978;8.134336088;0.387636364;10.66
2019;audi-a4-2019-Benzin;audi;a4;40 TFSI Avant S tronic;Large;BenzinLarge;1880;0.000694734;447318.4466;211528.2249;2115;Benzin;140;188.2608696;12.471888;8.7216;0.646236559;10.66
2019;audi-a6-2019-Diesel;audi;a6;50 TDI 286 HK 5-dørs Quattro Tiptronic;Large;DieselLarge;1876;0.000693256;567012.6214;155180.1326;2330;Diesel;150;228.56;13.911534;9.3366;0.455555556;10.66
2019;kia-niro-2019-Benzin;kia;niro;1.6 GDI Plug-in Hybrid 5 dørs DCT 6;Large;BenzinLarge;1863;0.000688452;250976.699;400480.5148;2000;Benzin;77.2;141;12.153064;7.8916;0.271945701;12.02
2019;kia-picanto-2019-Benzin;kia;picanto;1.0 5-dørs Man. 5;Small;BenzinSmall;1715;0.00063376;112636.8932;509849.5945;1405;Benzin;49.3;73;8.5824;5.76;0.50292887;10.66
2019;audi-q3-2019-Benzin;audi;q3;35 TFSI 150 hk 5-dørs S tronic;Large;BenzinLarge;1633;0.000603458;397548.5437;207059.3789;2025;Benzin;110;150;13.17792;8.29696;0.632631579;12.02
2019;suzuki-baleno-2019-Benzin;suzuki;baleno;1,2 Dualjet 5-dørs;Small;BenzinSmall;1594;0.000589046;132047.5728;95079.31479;1405;Benzin;66;91.83333333;10.22;7;0.513675214;12.02
2019;mazda-2-2019-Benzin;mazda;2;1,5 SKYACTIV-G Hatchback Man.;Small;BenzinSmall;1521;0.00056207;142715.534;356504.9484;1510;Benzin;66;91.92307692;10.353;6.902;0.536607143;12.02
2019;seat-ibiza-2019-Benzin;seat;ibiza;1.0 TSI 95;Small;BenzinSmall;1520;0.0005617;138360.1942;107341.1061;1590;Benzin;85;108.8461538;10.334324;7.2268;0.536607143;12.02
2019;suzuki-ignis-2019-Benzin;suzuki;ignis;1,2 Dualjet 5-dørs;Small;BenzinSmall;1487;0.000549505;119428.1553;102618.4755;1330;Benzin;66;60;10.0048;6.253;0.46953125;12.02
2019;kia-ceed-2019-Benzin;kia;ceed;1.4  Stationcar DCT 7;Large;BenzinLarge;1433;0.00052955;200017.4757;122060.4625;1880;Benzin;103;137.375;12.1716;8.1297;0.632631579;12.02
2019;peugeot-2008-2019-Benzin;peugeot;2008;PureTech 110 Crossover EAT6;Small;BenzinSmall;1423;0.000525855;178651.4563;97146.72032;1665;Benzin;96;113.3333333;11.291904;7.2384;0.556481481;12.02
2019;seat-arona-2019-Benzin;seat;arona;1.0 TSI 115 DSG7;Small;BenzinSmall;1411;0.00052142;187135.9223;168432.2582;1655;Benzin;85;107.6315789;11.348568;7.3692;0.546363636;12.02
2019;peugeot-2008-2019-Diesel;peugeot;2008;BlueHDi 100 Crossover;Small;DieselSmall;1407;0.000519942;178651.4563;134658.9721;1700;Diesel;75;113.3333333;11.364288;7.2384;0.339490446;12.02
2019;volvo-v90-2019-Diesel;volvo;v90;D4 Aut.;Large;DieselLarge;1386;0.000512182;588354.3689;164199.0558;2310;Diesel;140;201.1111111;13.818168;9.3366;0.465502183;12.02
2019;ford-mondeo-2019-Diesel;ford;mondeo;2.0 EcoBlue (190 HK) Stationcar FWD A8;Large;DieselLarge;1380;0.000509965;282245.6311;137128.9721;2320;Diesel;140;170.6315789;13.51425;9.0095;0.493518519;10.66
2019;hyundai-kona-2019-Benzin;hyundai;kona;1.6 MPV DCT;Small;BenzinSmall;1367;0.000505161;219433.0097;551008.2547;1775;Benzin;88.3;178.2272727;11.6343;7.432556612;0.577884615;10.66
2019;audi-q2-2019-Benzin;audi;q2;30 TFSI 116 HK 5-dørs;Large;BenzinLarge;1287;0.000475597;279329.1262;270540.2297;1880;Benzin;85;125.7142857;11.325151;7.5001;0.577884615;10.66
2019;ford-focus-2019-Diesel;ford;focus;1.5 EcoBlue (120 HK ) Stationcar FWD A8;Small;DieselSmall;1253;0.000463033;182138.835;167590.3264;1955;Diesel;88;129.9402985;12.648228;8.323768657;0.358922559;12.02
2019;skoda-superb-2019-Benzin;skoda;superb;1.5 TSI ACT 150 COMBI;Large;BenzinLarge;1250;0.000461924;350118.4466;250218.931;2088;Benzin;110;154;13.378608;9.04053;0.613265306;12.02
2019;suzuki-vitara-2019-Benzin;suzuki;vitara;1,4 Boosterjet 5-dørs;Small;BenzinSmall;1229;0.000454164;188357.2816;173224.6081;1730;Benzin;103;140;11.87616;7.423174194;0.577884615;10.66
2019;audi-a4-2019-Diesel;audi;a4;40 TDI 190 HK 5-dørs S tronic;Large;DieselLarge;1198;0.000442708;447318.4466;314596.7818;2160;Diesel;140;188.2608696;12.471888;8.7216;0.4264;12.02
2019;mini-cooper-2019-Benzin;mini;cooper;1,5 Cabriolet Steptronic;Small;BenzinSmall;1191;0.000440122;263393.2039;151989.0491;1695;Benzin;100;136;9.318126;6.658927273;0.601;12.02
2019;peugeot-3008-2019-Benzin;peugeot;3008;PureTech 180 SUV EAT8;Large;BenzinLarge;1173;0.00043347;276708.7379;403480.5148;1910;Benzin;96;134.4705882;13.26456;8.188;0.566981132;10.66
2019;peugeot-5008-2019-Diesel;peugeot;5008;BlueHDi 130 SUV EAT8;Large;DieselLarge;1130;0.00041758;302923.301;244695.9538;2200;Diesel;96;137.8333333;14.62296;8.8624;0.387636364;12.02
2019;volvo-xc60-2019-Diesel;volvo;xc60;D4 aut.;Large;DieselLarge;1106;0.000408711;650682.5243;206698.2249;2390;Diesel;147;237.6486486;14.79226;8.911;0.475892857;12.02
2019;audi-a5-2019-Benzin;audi;a5;40 TFSI 190 hk 5-dørs;Large;BenzinLarge;1105;0.000408341;579781.5534;230787.1469;2055;Benzin;140;190;12.097448;8.6715;0.646236559;10.66
2019;kia-optima-2019-Benzin;kia;optima;2.0 Plug-in Hybrid Stationcar Aut. 6;Large;BenzinLarge;1075;0.000397255;316520.3883;610812.5592;2270;Benzin;113.4;205;13.288212;9.0396;0.311398964;10.66
2019;skoda-karoq-2019-Benzin;skoda;karoq;1.0 TSI 115 DSG7;Large;BenzinLarge;992;0.000366583;272833.0097;517521.9355;1900;Benzin;110;123.75;12.89472;8.0592;0.577884615;12.02
2019;volkswagen-arteon-2019-Benzin;volkswagen;arteon;1.5 TSI 150 DSG7;Large;BenzinLarge;984;0.000363627;471538.835;260645.8196;2080;Benzin;140;168.1818182;12.996126;9.0882;0.656830601;12.02
2019;renault-captur-2019-Diesel;renault;captur;dCi 90;Small;DieselSmall;978;0.00036141;189245.6311;244479.1086;1747;Diesel;66;91.66666667;11.513752;7.380027778;0.406870229;12.02
2019;peugeot-508-2019-Diesel;peugeot;508;BlueHDi 130 SW EAT8;Small;DieselSmall;939;0.000346998;316514.5631;423157.7964;2043;Diesel;120;159.7692308;12.624936;8.867192308;0.348366013;12.02
2019;renault-kadjar-2019-Benzin;renault;kadjar;TCe 140 EDC;Large;BenzinLarge;925;0.000341824;279513.5922;169304.5911;1889;Benzin;103;130.4166667;13.301176;8.2616;0.646236559;10.66
2019;renault-megane-2019-Diesel;renault;megane;1.5 dCi 115 Sport Tourer EDC;Small;DieselSmall;913;0.00033739;249416.5049;238412.1715;1989;Diesel;85;137.2;12.05506986;8.31384128;0.397761194;10.66
2019;renault-megane-2019-Benzin;renault;megane;1.3 TCe 140 Sport Tourer;Large;BenzinLarge;909;0.000335911;249416.5049;243130.5244;1881;Benzin;103;137.2;12.05506986;8.31384128;0.601;12.02
2019;mazda-6-2019-Benzin;mazda;6;2,0 SKYACTIV-G 165 hk Stationcar aut.;Large;BenzinLarge;901;0.000332955;303899.0291;220515.2696;2095;Benzin;143;172.7083333;13.07136;8.855766667;0.732926829;10.66
2019;peugeot-308-2019-Benzin;peugeot;308;PureTech 130 SW;Small;BenzinSmall;889;0.000328521;200009.7087;215685.2696;1830;Benzin;96;130;11.169;8.134336088;0.536607143;12.02
2019;bmw-x2-2019-Benzin;bmw;x2;20i SUV sDrive Steptronic;Large;BenzinLarge;887;0.000327782;446266.9903;220644.6875;2005;Benzin;103;149;12.140856;7.9352;0.613265306;12.02
2019;bmw-x1-2019-Benzin;bmw;x1;18i SUV sDrive Steptronic;Large;BenzinLarge;1619;0.000598285;386561.165;150120.1326;2025;Benzin;103;191.2;12.92928;8.0808;0.589215686;12.02
2019;volvo-v60-2019-Benzin;volvo;v60;T8 Twin Engine Aut.;Large;BenzinLarge;832;0.000307457;492233.0097;395926.668;2230;Benzin;184;199.6296296;12.59258;8.806;0.755974843;12.02
2019;volvo-xc40-2019-Diesel;volvo;xc40;D3 Aut.;Large;DieselLarge;823;0.000304131;421362.1359;341826.9047;2180;Diesel;140;174.9565217;13.678068;8.2398;0.484545455;12.02
2019;kia-sportage-2019-Diesel;kia;sportage;1.6 CRDI 5-dørs 7DCT 7;Large;DieselLarge;812;0.000300066;291086.4078;462484.1044;2120;Diesel;100;140.7647059;13.77981;8.3514;0.475892857;12.02
2019;audi-a3-2019-Diesel;audi;a3;30 TDI 116 HK 5-dørs;Small;DieselSmall;809;0.000298958;264004.8544;399497.8344;1900;Diesel;110;134.0555556;11.032307;7.750121296;0.378014184;10.66
2019;volkswagen-polo-2019-Diesel;volkswagen;polo;1,6 TDI 95 DSG7;Small;DieselSmall;782;0.00028898;152635.9223;248714.4893;1740;Diesel;70;115;10.276875;7.092857143;0.378014184;10.66
2019;suzuki-celerio-2019-Benzin;suzuki;celerio;1,0 Dualjet 5-dørs;Small;BenzinSmall;776;0.000286763;107775.7282;239148.7492;1260;Benzin;50;68;8.8128;5.76;0.426241135;10.66
2019;audi-a6-2019-Benzin;audi;a6;45 TFSI 245 HK 5-dørs S tronic;Large;BenzinLarge;776;0.000286763;567012.6214;141158.9284;2400;Benzin;180;228.56;13.911534;9.3366;0.732926829;10.66
2019;renault-kadjar-2019-Diesel;renault;kadjar;dCi 115 EDC;Small;DieselSmall;764;0.000282328;279513.5922;87955.11104;1994;Diesel;85;130.4166667;13.301176;8.2616;0.406870229;12.02
2019;volvo-xc40-2019-Benzin;volvo;xc40;T3 Aut.;Large;BenzinLarge;740;0.000273459;421362.1359;509899.5945;2160;Benzin;140;174.9565217;13.59567;8.2398;0.719760479;12.02
2019;dacia-sandero-2019-Benzin;dacia;sandero;0.9 TCe 90;Small;BenzinSmall;730;0.000269764;112623.301;246130.5244;1546;Benzin;66;91.66666667;10.676176;7.14;0.601;10.66
2019;skoda-kodiaq-2019-Diesel;skoda;kodiaq;2.0 TDI 150 DSG7;Large;DieselLarge;728;0.000269025;369921.3592;395277.8344;2294;Diesel;110;150;14.75612;8.836;0.484545455;12.02
2019;seat-ateca-2019-Benzin;seat;ateca;1.5 TSI 150 SUV DSG7;Large;BenzinLarge;697;0.000257569;282870.8738;109934.7493;1920;Benzin;110;143.8235294;12.56864;7.8554;0.622797927;12.02
2019;kia-rio-2019-Benzin;kia;rio;1.0 5-dørs DCT 7;Small;BenzinSmall;666;0.000246113;172833.0097;338074.1898;1600;Benzin;88.3;100;10.209595;7.0411;0.546363636;10.66
2019;renault-scenic-2019-Diesel;renault;scenic;1.7 dCi 120 EDC;Large;DieselLarge;666;0.000246113;276799.0291;248285.4835;2396;Diesel;88;140;13.607055;8.2467;0.455555556;12.02
2019;mitsubishi-outlander-2019-Benzin;mitsubishi;outlander;2.4PHEV 4WD;Large;BenzinLarge;661;0.000244266;287400;144422.7243;2390;Benzin;99;150;14.54697;8.475666667;0.374454829;12.02
2019;bmw-x1-2019-Diesel;bmw;x1;18d SUV sDrive Steptronic;Large;DieselLarge;660;0.000243896;386561.165;244430.1937;2205;Diesel;140;191.2;12.92928;8.0808;0.465502183;10.66
2019;kia-stonic-2019-Benzin;kia;stonic;1.0 5-dørs Man. 5;Small;BenzinSmall;651;0.00024057;185455.3398;235630.515;1640;Benzin;73.6;105;10.9296;7.2864;0.577884615;12.02
2019;opel-astra-2019-Diesel;opel;astra;1,6CDTi 136HK Sports Tourer;Small;DieselSmall;637;0.000235397;193213.5922;347266.9047;1980;Diesel;100;151;12.84557;8.299773469;0.436885246;10.66
2019;seat-mii-2019-Benzin;seat;mii;1.0 60;Small;BenzinSmall;634;0.000234288;93213.59223;154721.1572;1330;Benzin;44;60;8.640832;5.8384;0.46953125;12.02
2019;skoda-superb-2019-Diesel;skoda;superb;2.0 TDI 150 COMBI DSG7;Large;DieselLarge;629;0.00023244;350118.4466;158644.1507;2133;Diesel;110;154;13.378608;9.04053;0.4264;10.66
2019;volvo-xc60-2019-Benzin;volvo;xc60;T4 Aut;Large;BenzinLarge;626;0.000231332;650682.5243;83030.05058;2370;Benzin;140;205.6521739;14.79226;8.911;0.775483871;12.02
2019;renault-scenic-2019-Benzin;renault;scenic;1.3 TCe 140;Large;BenzinLarge;601;0.000222093;276799.0291;317596.7818;2217;Benzin;103;140;13.607055;8.2467;0.667777778;10.66
2019;volvo-v40-2019-Benzin;volvo;v40;T3 Aut.;Large;BenzinLarge;598;0.000220985;298447.5728;608492.5592;1975;Benzin;112;145.0909091;11.32704;7.866;0.632631579;12.02
2019;volvo-v40-2019-Diesel;volvo;v40;D3 Aut.;Small;DieselSmall;582;0.000215072;298447.5728;242580.1937;1920;Diesel;110;132.2222222;11.32704;7.866;0.362585034;12.02
2019;skoda-kodiaq-2019-Benzin;skoda;kodiaq;1.5 TSI 150 DSG7;Large;BenzinLarge;577;0.000213224;369921.3592;280254.2155;2189;Benzin;110;150;14.66776;8.836;0.646236559;12.02
2019;hyundai-tucson-2019-Diesel;hyundai;tucson;1.6 MPV DCT;Large;DieselLarge;543;0.00020066;267975.7282;280894.2155;2145;Diesel;100;150;13.75808;8.288;0.455555556;10.66
2019;hyundai-ioniq-2019-Benzin;hyundai;ioniq;PHEV Hatchback  DCT;Large;BenzinLarge;527;0.000194747;242713.5922;332094.1898;1970;Benzin;77.2;126.1052632;11.79633;8.1354;0.236614173;12.02
2019;audi-q3-2019-Diesel;audi;q3;35 TDI 150 hk 5-dørs S tronic;Large;DieselLarge;511;0.000188835;397548.5437;209350.1098;2145;Diesel;110;150;13.17792;8.29696;0.455555556;10.66
2019;audi-q5-2019-Diesel;audi;q5;40 TDI 190 hk 5-dørs quattro S tronic;Large;DieselLarge;507;0.000187357;677029.1262;183538.9165;2475;Diesel;140;203.75;14.620284;8.8074;0.533;12.02
2019;honda-civic-2019-Diesel;honda;civic;1.6 i-DTEC 5d 6MT;Small;DieselSmall;499;0.0001844;208755.3398;360114.9484;1835;Diesel;88;162.4166667;11.8854;8.214;0.339490446;10.66
2019;volvo-v90-2019-Benzin;volvo;v90;T8 Twin Engine Aut.;Large;BenzinLarge;492;0.000181813;588354.3689;611627.7028;2620;Benzin;140;201.1111111;13.818168;9.3366;0.39669967;10.66
2019;ford-kuga-2019-Diesel;ford;kuga;2.0TDCi  (120 HK ) SUV FWD PS6;Large;DieselLarge;489;0.000180705;306615.534;182983.8552;2100;Diesel;132;145.25;14.055392;8.36938125;0.502830189;10.66
2019;hyundai-tucson-2019-Benzin;hyundai;tucson;1.6 MPV DCT;Large;BenzinLarge;475;0.000175531;267975.7282;544858.2547;2140;Benzin;130;144.5;13.75808;8.288;0.719760479;12.02
2019;nissan-micra-2019-Benzin;nissan;micra;IG-T 100 Hatchback, 5 dørs 2WD Xtronic;Small;BenzinSmall;442;0.000163336;147330.0971;292930.6873;1550;Benzin;86;99;10.1616;6.96;0.492622951;10.66
2019;seat-leon-2019-Diesel;seat;leon;1.6 TDI 115 Stationcar DSG7;Small;DieselSmall;435;0.00016075;209360.1942;207500.1098;1890;Diesel;85;136.6774194;12.00745;8.168607018;0.4264;12.02
2019;peugeot-5008-2019-Benzin;peugeot;5008;PureTech 130 SUV;Large;BenzinLarge;434;0.00016038;302923.301;129767.4927;2170;Benzin;96;137.8333333;14.62296;8.8624;0.613265306;12.02
2019;hyundai-i30-2019-Benzin;hyundai;i30;1.0 5 dørs hatchback;Small;BenzinSmall;408;0.000150772;200012.6214;188124.3725;1750;Benzin;88.3;123.8636364;11.40552;7.94551157;0.667777778;10.66
